"e","w
","","0","1631489538500","application.properties"
"k","w",,"1","1631489538502","application.properties"
"e","r","","1","1631489538776","application.properties"
"k","r",,"2","1631489538777","application.properties"
"a","Backspace",,,"1631489539135","application.properties"
"e","","r","1","1631489539163","application.properties"
"a","Backspace",,,"1631489539518","application.properties"
"e","","w","0","1631489539599","application.properties"
"e","s","","0","1631489540834","application.properties"
"k","s",,"1","1631489540835","application.properties"
"e","e","","1","1631489541144","application.properties"
"k","e",,"2","1631489541145","application.properties"
"e","r","","2","1631489541236","application.properties"
"k","r",,"3","1631489541237","application.properties"
"e","v","","3","1631489541527","application.properties"
"k","v",,"4","1631489541529","application.properties"
"e","e","","4","1631489541727","application.properties"
"k","e",,"5","1631489541729","application.properties"
"e","r","","5","1631489541958","application.properties"
"k","r",,"6","1631489541960","application.properties"
"e",".","","6","1631489542346","application.properties"
"k",".",,"7","1631489542347","application.properties"
"e","p","","7","1631489542964","application.properties"
"k","p",,"8","1631489542965","application.properties"
"e","o","","8","1631489543615","application.properties"
"k","o",,"9","1631489543617","application.properties"
"a","Backspace",,,"1631489543779","application.properties"
"e","","o","8","1631489543876","application.properties"
"a","Backspace",,,"1631489543967","application.properties"
"e","","p","7","1631489544101","application.properties"
"e","p","","7","1631489545069","application.properties"
"k","p",,"8","1631489545088","application.properties"
"e","o","","8","1631489545309","application.properties"
"k","o",,"9","1631489545310","application.properties"
"e","r","","9","1631489545390","application.properties"
"k","r",,"10","1631489545391","application.properties"
"e","t","","10","1631489545630","application.properties"
"k","t",,"11","1631489545631","application.properties"
"e","=","","11","1631489547124","application.properties"
"k","=",,"12","1631489547142","application.properties"
"e","9","","12","1631489548265","application.properties"
"k","9",,"13","1631489548266","application.properties"
"e","0","","13","1631489548440","application.properties"
"k","0",,"14","1631489548441","application.properties"
"e","9","","14","1631489550250","application.properties"
"k","9",,"15","1631489550250","application.properties"
"e","0","","15","1631489550478","application.properties"
"k","0",,"16","1631489550479","application.properties"
"a","Enter",,,"1631489551031","application.properties"
"e","
","","17","1631489551065","application.properties"
"e","l","","17","1631489553070","application.properties"
"k","l",,"18","1631489553071","application.properties"
"e","o","","18","1631489553410","application.properties"
"k","o",,"19","1631489553410","application.properties"
"e","g","","19","1631489554622","application.properties"
"k","g",,"20","1631489554624","application.properties"
"e","g","","20","1631489554707","application.properties"
"k","g",,"21","1631489554707","application.properties"
"e","i","","21","1631489554809","application.properties"
"k","i",,"22","1631489554810","application.properties"
"e","n","","22","1631489554986","application.properties"
"k","n",,"23","1631489554987","application.properties"
"e","g","","23","1631489555444","application.properties"
"k","g",,"24","1631489555446","application.properties"
"e",".","","24","1631489556160","application.properties"
"k",".",,"25","1631489556161","application.properties"
"e","l","","25","1631489556534","application.properties"
"k","l",,"26","1631489556535","application.properties"
"e","e","","26","1631489556797","application.properties"
"k","e",,"27","1631489556798","application.properties"
"e","v","","27","1631489557071","application.properties"
"k","v",,"28","1631489557072","application.properties"
"e","e","","28","1631489557338","application.properties"
"k","e",,"29","1631489557339","application.properties"
"e","l","","29","1631489557473","application.properties"
"k","l",,"30","1631489557475","application.properties"
"e",".","","30","1631489557990","application.properties"
"k",".",,"31","1631489557991","application.properties"
"e","r","","31","1631489559072","application.properties"
"k","r",,"32","1631489559075","application.properties"
"e","o","","32","1631489559284","application.properties"
"k","o",,"33","1631489559285","application.properties"
"e","o","","33","1631489559433","application.properties"
"k","o",,"34","1631489559434","application.properties"
"e","t","","34","1631489559950","application.properties"
"k","t",,"35","1631489559952","application.properties"
"e","=","","35","1631489561376","application.properties"
"k","=",,"36","1631489561378","application.properties"
"e","I","","36","1631489562419","application.properties"
"k","I",,"37","1631489562421","application.properties"
"e","N","","37","1631489562713","application.properties"
"k","N",,"38","1631489562725","application.properties"
"e","F","","38","1631489563488","application.properties"
"k","F",,"39","1631489563503","application.properties"
"e","O","","39","1631489563632","application.properties"
"k","O",,"40","1631489563633","application.properties"
"a","EditorChange",,,"1631489576188","application.properties"
